file,old_category,new_category,categories
icon_set/metadata/solo/papaya-half-with-long-cavity.json,objects/food,food,primitives food
icon_set/metadata/solo/papaya-slice-seeds.json,objects/food,food,primitives food
icon_set/metadata/solo/paper-airplane-message-send.json,objects/communication,messages,messages
icon_set/metadata/solo/paper-ball.json,ecology,ecology,primitives ecology
icon_set/metadata/solo/paper-plane.json,objects/symbols,symbol,symbol state
icon_set/metadata/solo/paper-shredder.json,objects/office,office,office primitives
icon_set/metadata/solo/paper.json,content,content,primitives content
icon_set/metadata/solo/parachute-carrying-taped-parcel.json,objects/delivery,delivery,delivery primitives
icon_set/metadata/solo/parachute-with-banded-package.json,objects/delivery,delivery,delivery primitives
icon_set/metadata/solo/paragraph-1.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/paragraph-center-align.json,interface-essential,interface-essential,interface-essential other primitives-generate
icon_set/metadata/solo/paragraph-normal.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/paragraph-spacing.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/paragraph-two-column.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/paragraph.json,interface-essential,interface-essential,interface-essential other primitives-generate
icon_set/metadata/solo/parallelogram-shape.json,design,design,design primitives
icon_set/metadata/solo/parasailing.json,outdoors,outdoors,outdoors primitives
icon_set/metadata/solo/parcel-delivery-truck.json,transportation,transportation,transportation primitives
icon_set/metadata/solo/parcel-platform-cart.json,objects/shipping,shipping,primitives shipping
icon_set/metadata/solo/parcels-on-pallet.json,objects/shipping,shipping,primitives shipping
icon_set/metadata/solo/parent-child-raised-arms.json,people/family,family,primitives family
icon_set/metadata/solo/parent-cradling-child.json,people/family,family,primitives family
icon_set/metadata/solo/parking-lights.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/partial-solar-eclipse.json,objects/science,science,science primitives
icon_set/metadata/solo/partly-lowered-roller-shade.json,building,building,building primitives
icon_set/metadata/solo/partly-open-booklet-231bb53d.json,objects/book,container,container
icon_set/metadata/solo/partly-open-zipper.json,clothes,clothes,primitives clothes
icon_set/metadata/solo/party-popper-open-cone.json,objects/entertainment,events,primitives events
icon_set/metadata/solo/partying-face.json,people/emotions,smileys,smileys primitives
icon_set/metadata/solo/passenger-bus.json,objects/transport,transportation,transportation
icon_set/metadata/solo/passenger-train-front-batch-023-09.json,objects,primitives-generate,other primitives-generate
icon_set/metadata/solo/pathfinder-crop.json,design,design,design primitives
icon_set/metadata/solo/pathfinder-divide.json,design,design,design primitives
icon_set/metadata/solo/pathfinder-intersect.json,design,design,design primitives
icon_set/metadata/solo/pathfinder-merge.json,design,design,design primitives
icon_set/metadata/solo/pathfinder-minus-back.json,design,design,design primitives
icon_set/metadata/solo/pathfinder-minus-front.json,design,design,design primitives
icon_set/metadata/solo/pathfinder-unite.json,design,design,design primitives
icon_set/metadata/solo/patient-stretcher-5e56f88c.json,health,health,health primitives
icon_set/metadata/solo/patient-wearing-oxygen-mask-6a37668f.json,health,health,health primitives
icon_set/metadata/solo/patio-table-umbrella-two-chairs.json,objects/furniture,furnitures,furnitures primitives
icon_set/metadata/solo/patreon-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/pattern.json,design,design,design primitives
icon_set/metadata/solo/patterned-christmas-bauble.json,holidays,holidays,primitives holidays
icon_set/metadata/solo/patterned-winter-mitten.json,objects/accessories,accessories,primitives accessories
icon_set/metadata/solo/pattypan-summer-squash.json,objects/food,food,primitives food
icon_set/metadata/solo/paw-print-notched-pad.json,objects/pets,pets,pets primitives
icon_set/metadata/solo/paw-print-round-toes.json,objects/pets,pets,pets primitives
icon_set/metadata/solo/paw-print-small-outer-toes.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/paw-print.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/paypal-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/pchum-ben-food-offering.json,holidays,holidays,primitives holidays
icon_set/metadata/solo/pdf-trefoil-logo.json,symbols/standalone,symbol,symbol
icon_set/metadata/solo/peace-sign-hand.json,objects/social,social,social primitives
icon_set/metadata/solo/peace-symbol.json,objects/travel,travel,travel primitives
icon_set/metadata/solo/peace-travel.json,travel,travel,travel primitives
icon_set/metadata/solo/peace.json,travel,travel,travel primitives
icon_set/metadata/solo/peacock-feather.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/peacock-with-spread-tail.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/pear-shaped-vase.json,objects/decoration,decoration,decoration other primitives-generate
icon_set/metadata/solo/pear-with-top-leaf.json,objects/food,food,primitives food
icon_set/metadata/solo/pear-with-two-crossbars-on-diagonal-mark.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/pearl.json,products,products,primitives products
icon_set/metadata/solo/peeled-mangosteen-fruit.json,objects/food,food,primitives food
icon_set/metadata/solo/peeled-rambutan-fruit.json,objects/food,food,primitives food
icon_set/metadata/solo/peeling-sticker.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/peercoin-lettermark.json,symbols/finance,money,primitives money
icon_set/metadata/solo/peercoin.json,symbol,symbol,symbol
icon_set/metadata/solo/pelican-on-water.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/pen-3d-printing.json,objects/technology,technology,primitives technology
icon_set/metadata/solo/pen-4d7410cc.json,design,design,design primitives
icon_set/metadata/solo/pen-50e47373.json,design,design,design state
icon_set/metadata/solo/pen-7927e987.json,design,design,design state
icon_set/metadata/solo/pen-7ee2f930.json,design,design,design state
icon_set/metadata/solo/pen-89b07141.json,design,design,design primitives
icon_set/metadata/solo/pen-8c7f7f5f.json,design,design,design primitives
icon_set/metadata/solo/pen-design.json,design,design,design primitives
icon_set/metadata/solo/pen-diagonal.json,objects/symbols,symbol,symbol state
icon_set/metadata/solo/pen-editing-anchor-batch-078.json,objects/general,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/pen-writing-looped-signature.json,objects/agriculture,files,files primitives
icon_set/metadata/solo/pen.json,design,design,design primitives
icon_set/metadata/solo/penalty-card.json,sports,sports,sports primitives
icon_set/metadata/solo/pencil-above-writing-line.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/pencil-and-notepad.json,objects/office,office,office primitives
icon_set/metadata/solo/pencil-cup.json,objects/symbols,symbol,symbol state
icon_set/metadata/solo/pencil-drawing-house-batch-003.json,construction,construction,construction primitives
icon_set/metadata/solo/pencil-drawing-house-plan-solo-b003-07.json,objects,construction,construction primitives
icon_set/metadata/solo/pencil-drawing-on-paper.json,society/elections,school-learning,school-learning primitives
icon_set/metadata/solo/pencil-marking-ballot.json,society/elections,school-learning,school-learning primitives
icon_set/metadata/solo/pencil-over-rounded-square-panel.json,objects/design,design,design primitives
icon_set/metadata/solo/pencil-sketch-design.json,design,design,design primitives
icon_set/metadata/solo/pencil-sketch.json,design,design,design primitives
icon_set/metadata/solo/pencil-writing-on-paper.json,objects/stationery,content,primitives content
icon_set/metadata/solo/penguin-face.json,objects/animals,animals,animals primitives
icon_set/metadata/solo/penguin-looking-down.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/pens-in-a-pocket.json,objects/stationery,content,primitives content
icon_set/metadata/solo/pentagon-refresh-symbol-solo-b004-04.json,objects,container,container
icon_set/metadata/solo/pentagon-solo.json,objects/symbols,symbol,symbol
icon_set/metadata/solo/pentagon-with-star.json,objects/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/pentecost.json,holidays,holidays,primitives holidays
icon_set/metadata/solo/people-giving-high-five.json,objects/work,work,work primitives
icon_set/metadata/solo/people-in-boat-on-waves.json,objects/travel,travel,travel primitives
icon_set/metadata/solo/people-on-moving-walkway.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/peopleman-moustache-avatar.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/pepper-mill-grinder.json,objects/food,food,primitives food
icon_set/metadata/solo/pepperoni-pizza-wedge.json,objects/food,food,primitives food
icon_set/metadata/solo/percent-symbol-compact-circles.json,objects/shopping,shopping,shopping primitives
icon_set/metadata/solo/percent-symbol-open-circles.json,objects/shopping,shopping,shopping primitives
icon_set/metadata/solo/percentage.json,symbol,symbol,symbol
icon_set/metadata/solo/perched-bird.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/perched-songbird.json,objects/animals,animals,animals other primitives-generate
icon_set/metadata/solo/perching-bird.json,animals/birds,animals,animals primitives
icon_set/metadata/solo/performance-metrics.json,websites,websites,websites primitives
icon_set/metadata/solo/perfume-bottle-with-squeeze-bulb.json,beauty,beauty,primitives beauty
icon_set/metadata/solo/periodic-table.json,science,science,science primitives
icon_set/metadata/solo/persian-cat-face.json,objects/pets,pets,pets primitives
icon_set/metadata/solo/person-above-organization-branches.json,business,business,primitives business
icon_set/metadata/solo/person-above-three-circular-nodes.json,companies,companies,primitives companies
icon_set/metadata/solo/person-and-business-growth-chart-solo-b002-12.json,objects,business,primitives business
icon_set/metadata/solo/person-and-business-growth-chart.json,business,business,primitives business
icon_set/metadata/solo/person-at-information-stand.json,objects/container-components,primitives-generate,symbol other primitives-generate
icon_set/metadata/solo/person-at-picnic-table.json,outdoors,outdoors,outdoors primitives
icon_set/metadata/solo/person-at-podium.json,people/users,users,users primitives
icon_set/metadata/solo/person-behind-fence.json,objects/travel,travel,travel primitives
icon_set/metadata/solo/person-beside-bed.json,people/groups,users,users primitives
icon_set/metadata/solo/person-beside-exploded-pie-chart.json,business,business,primitives business
icon_set/metadata/solo/person-beside-rising-chart.json,objects/work,work,work primitives
icon_set/metadata/solo/person-beside-surfboard.json,objects/recreation,recreation,primitives recreation
icon_set/metadata/solo/person-bouncing-on-trampoline.json,kids,kids,primitives kids
icon_set/metadata/solo/person-broadcasting-signal.json,objects/technology,technology,primitives technology
icon_set/metadata/solo/person-bust-solo-batch-023-13.json,objects,primitives-generate,other primitives-generate
