original,role,icon,shared,pairs,status,model,counterpart
robot-99be828f-sub32,side,robot-99be828f-sub32,True,2,pass,../../model/icons/sub/robot_99be828f_sub32_99be828f_ff32_44e9_a830_3f0a264491b1.py,robot-99be828f-sub32-symbol
robot-99be828f-sub32,symbol,robot-99be828f-sub32-symbol,True,3,pass,../../model/icons/symbol/robot_99be828f_sub32_symbol_99be828f_ff32_44e9_a830_3f0a264491b1.py,robot-99be828f-sub32
robot-head-with-twin-antennae-profile32,side,robot-head-with-twin-antennae-profile32,True,70,pass,../../model/icons/sub/robot_head_with_twin_antennae_profile32_8c1610b9_bbb1_4bc2_a858_53d1cdc71603.py,robot-head-with-twin-antennae-profile32-symbol
robot-head-with-twin-antennae-profile32,symbol,robot-head-with-twin-antennae-profile32-symbol,True,3,pass,../../model/icons/symbol/robot_head_with_twin_antennae_profile32_symbol_8c1610b9_bbb1_4bc2_a858_53d1cdc71603.py,robot-head-with-twin-antennae-profile32
robot-head-with-twin-antennae-sub32,side,robot-head-with-twin-antennae-sub32,True,70,pass,../../model/icons/sub/robot_head_with_twin_antennae_sub32_8c1610b9_bbb1_4bc2_a858_53d1cdc71603.py,robot-head-with-twin-antennae-sub32-symbol
robot-head-with-twin-antennae-sub32,symbol,robot-head-with-twin-antennae-sub32-symbol,True,3,pass,../../model/icons/symbol/robot_head_with_twin_antennae_sub32_symbol_8c1610b9_bbb1_4bc2_a858_53d1cdc71603.py,robot-head-with-twin-antennae-sub32
rocket-arched-cockpit-sub32,side,rocket-arched-cockpit-sub32,False,1,fail,../../model/icons/sub/rocket_arched_cockpit_sub32_ad6d675e_d8a3_4b65_a826_4422da00e7fa.py,
rod-shaped-bacterium-bb2d6fc6-sub32,symbol,rod-shaped-bacterium-bb2d6fc6-sub32,False,1,pass,../../model/icons/symbol/rod_shaped_bacterium_bb2d6fc6_sub32_bb2d6fc6_f43a_40b7_b206_3b9eb2889351.py,
roof-sub,side,roof-sub,False,1,pass,../../model/icons/sub/roof_sub_28805be1_8602_45ee_8af6_319ec08b0104.py,
roof-sub32-v3,side,roof-sub32-v3,False,2,pass,../../model/icons/sub/roof_sub32_v3_28805be1_8602_45ee_8af6_319ec08b0104.py,
rope-climber-sub32,symbol,rope-climber-sub32,False,1,fail,../../model/icons/symbol/rope_climber_sub32_c734cba9_11d1_47ef_9193_480b63d4bd96.py,
rosette-ribbon-sub32,side,rosette-ribbon-sub32,False,2,fail,../../model/icons/sub/rosette_ribbon_sub32_4b8d63df_19f2_40b4_a07b_b9f5c17ba2a9.py,
round-bug-sub32,symbol,round-bug-sub32,False,1,fail,../../model/icons/symbol/round_bug_sub32_d7a8728f_7d41_4594_84ad_c41d60d742d9.py,
round-grape-bunch-sub32,symbol,round-grape-bunch-sub32,False,1,fail,../../model/icons/symbol/round_grape_bunch_sub32_6eac0ad2_ae25_49cf_88fe_05d8f8b65add.py,
rounded-cloud-722d5456-sub32,symbol,rounded-cloud-722d5456-sub32,False,4,fail,../../model/icons/symbol/rounded_cloud_722d5456_sub32_722d5456_d7c9_4f1d_8e45_c7093737ba2e.py,
rounded-document-printer-with-two-paper-sections-sub32,symbol,rounded-document-printer-with-two-paper-sections-sub32,False,1,fail,../../model/icons/symbol/rounded_document_printer_with_two_paper_sections_sub32_3b22f5f0_0fdf_465b_8951_1e23238ffe7b.py,
rounded-milk-bottle-with-flared-mouth-sub32,symbol,rounded-milk-bottle-with-flared-mouth-sub32,False,1,fail,../../model/icons/symbol/rounded_milk_bottle_with_flared_mouth_sub32_5612c8eb_6383_491c_93b7_71057a5f1e8f.py,
rounded-square-microchip-with-eight-pins-sub32,side,rounded-square-microchip-with-eight-pins-sub32,False,1,fail,../../model/icons/sub/rounded_square_microchip_with_eight_pins_sub32_91baab07_2434_44bf_b597_92da30445815.py,
rss-feed-websites-sub32,symbol,rss-feed-websites-sub32,False,1,pass,../../model/icons/symbol/rss_feed_websites_sub32_9d226a73_61ef_4fe3_8c19_16a945e40d13.py,
rtf-format-sub32,side,rtf-format-sub32,False,1,fail,../../model/icons/sub/rtf_format_sub32_63768576_e3c2_41a6_925a_10bbe0f0af14.py,
rubber-stamp-above-straight-imprint-line-sub32,side,rubber-stamp-above-straight-imprint-line-sub32,False,2,fail,../../model/icons/sub/rubber_stamp_above_straight_imprint_line_sub32_e7ee6d87_18b5_4ef6_a515_8e00345e64bf.py,
rupee-sub32,side,rupee-sub32,True,1,fail,../../model/icons/sub/rupee_sub32_de51d7c7_9816_483e_a837_47c58e3e6f91.py,rupee-sub32-symbol
rupee-sub32,symbol,rupee-sub32-symbol,True,4,fail,../../model/icons/symbol/rupee_sub32_symbol_de51d7c7_9816_483e_a837_47c58e3e6f91.py,rupee-sub32
sad-face-1-sub32,symbol,sad-face-1-sub32,False,1,fail,../../model/icons/symbol/sad_face_1_sub32_c6daa8db_ea16_41b2_8d86_2c6d7cd97c5a.py,
sad-face-c6baabbe-sub32,symbol,sad-face-c6baabbe-sub32,False,4,pass,../../model/icons/symbol/sad_face_c6baabbe_sub32_c6baabbe_f1f2_4a94_95e5_bb3ef9618a5b.py,
sad-face-e8706f48-sub32-v2,symbol,sad-face-e8706f48-sub32-v2,False,4,pass,../../model/icons/symbol/sad_face_e8706f48_sub32_v2_e8706f48_92e6_456f_814d_96b950152738.py,
sad-face-smileys-sub32,symbol,sad-face-smileys-sub32,False,4,fail,../../model/icons/symbol/sad_face_smileys_sub32_90663cc1_f016_4199_8cee_55a05f0d5515.py,
sad-face-sub,side,sad-face-sub,False,1,pass,../../model/icons/sub/sad_face_sub_45f458f8_61bb_42f1_853f_4d3f292ca46d.py,
sad-face-sub-v2,side,sad-face-sub-v2,False,1,unknown,../../model/icons/sub/sad_face_sub_v2_45f458f8_61bb_42f1_853f_4d3f292ca46d.py,
sailboat-curved-sail-sub32,symbol,sailboat-curved-sail-sub32,False,2,fail,../../model/icons/symbol/sailboat_curved_sail_sub32_74c318d1_397c_4a33_9a8b_1a68e1da926e.py,
sailboat-on-waves-sub32,symbol,sailboat-on-waves-sub32,False,2,fail,../../model/icons/symbol/sailboat_on_waves_sub32_b61a055f_e1d4_4f45_b688_2b287b42a5a9.py,
sailboat-triangle-sail-sub32,symbol,sailboat-triangle-sail-sub32,False,2,fail,../../model/icons/symbol/sailboat_triangle_sail_sub32_6920feca_ba55_4c5c_8e6c_032c49ca2982.py,
sand-pile,side,sand-pile,False,1,pass,../../model/icons/sub/sand_pile_039d6076_f6f0_4285_9273_7fe0e43d2b2e.py,
sand-pile-v2,side,sand-pile-v2,False,1,unknown,../../model/icons/sub/sand_pile_v2_039d6076_f6f0_4285_9273_7fe0e43d2b2e.py,
sand-sub32,side,sand-sub32,False,1,fail,../../model/icons/sub/sand_sub32_039d6076_f6f0_4285_9273_7fe0e43d2b2e.py,
sanitary-pad-sub32,side,sanitary-pad-sub32,False,1,pass,../../model/icons/sub/sanitary_pad_sub32_31816e20_325b_4b31_8b23_a9a4d37a4bdf.py,
scarecrow-head-on-cross-sub32,symbol,scarecrow-head-on-cross-sub32,False,1,fail,../../model/icons/symbol/scarecrow_head_on_cross_sub32_c75a377e_5235_4dac_a73f_69d8f9a448de.py,
scattered-firework-trails-sub32,symbol,scattered-firework-trails-sub32,False,1,pass,../../model/icons/symbol/scattered_firework_trails_sub32_47b84f76_ba07_4a3b_901f_942a22399096.py,
sealed-parcel-sub32,symbol,sealed-parcel-sub32,False,3,fail,../../model/icons/symbol/sealed_parcel_sub32_85987b30_6ed3_4843_9d07_5d661cc864ae.py,
search-magnifying-glass-sub32,side,search-magnifying-glass-sub32,True,74,pass,../../model/icons/sub/search_magnifying_glass_sub32_9f1aeae0_d56e_4c60_8db2_c377d1b6ef06.py,search-magnifying-glass-sub32-symbol
search-magnifying-glass-sub32,symbol,search-magnifying-glass-sub32-symbol,True,9,pass,../../model/icons/symbol/search_magnifying_glass_sub32_symbol_9f1aeae0_d56e_4c60_8db2_c377d1b6ef06.py,search-magnifying-glass-sub32
seated-electric-scooter-sub32,side,seated-electric-scooter-sub32,True,1,fail,../../model/icons/sub/seated_electric_scooter_sub32_5812f1f1_7907_4e3b_bee2_99b5ee6eb24b.py,seated-electric-scooter-sub32-symbol
seated-electric-scooter-sub32,symbol,seated-electric-scooter-sub32-symbol,True,1,fail,../../model/icons/symbol/seated_electric_scooter_sub32_symbol_5812f1f1_7907_4e3b_bee2_99b5ee6eb24b.py,seated-electric-scooter-sub32
secure-lock-with-checkmark-sub32,side,secure-lock-with-checkmark-sub32,False,10,pass,../../model/icons/sub/secure_lock_with_checkmark_sub32_ed0c948e_0d83_4215_8410_7cd5b4fdaf4d.py,
security-alert-shield-sub32,side,security-alert-shield-sub32,False,1,pass,../../model/icons/sub/security_alert_shield_sub32_be432944_0f73_4a99_ad37_92d4a47c556f.py,
security-protection-shield-sub32,side,security-protection-shield-sub32,False,1,pass,../../model/icons/sub/security_protection_shield_sub32_948619df_4023_4222_a169_4dace0131ae9.py,
selection-list-with-checkmark-sub32,symbol,selection-list-with-checkmark-sub32,False,1,fail,../../model/icons/symbol/selection_list_with_checkmark_sub32_61d959f7_97b7_46a5_94a0_ea37d640fb9c.py,
selection-square-handles-sub32,symbol,selection-square-handles-sub32,False,1,fail,../../model/icons/symbol/selection_square_handles_sub32_46c04fa9_89bb_45fb_bcaa_de2976c20dd6.py,
sending-mail-envelope-batch-008-15-sub32,side,sending-mail-envelope-batch-008-15-sub32,False,1,pass,../../model/icons/sub/sending_mail_envelope_batch_008_15_sub32_b16d6d74_2c11_46d0_b165_8f50e0a4a4c2.py,
seven-lobed-cannabis-leaf-sub32,symbol,seven-lobed-cannabis-leaf-sub32,False,5,pass,../../model/icons/symbol/seven_lobed_cannabis_leaf_sub32_487f3a05_de28_44cf_9e49_3130e24b6363.py,
seven-pointed-cannabis-leaf-solo-b003-02-sub32,side,seven-pointed-cannabis-leaf-solo-b003-02-sub32,False,49,pass,../../model/icons/sub/seven_pointed_cannabis_leaf_solo_b003_02_sub32_219ceabe_349a_4492_b9c9_eae240f9d5c9.py,
shapes-sub32,side,shapes-sub32,True,1,pass,../../model/icons/sub/shapes_sub32_80482a3e_5b08_4ded_ac07_3afb54321744.py,shapes-sub32-symbol
shapes-sub32,symbol,shapes-sub32-symbol,True,4,pass,../../model/icons/symbol/shapes_sub32_symbol_80482a3e_5b08_4ded_ac07_3afb54321744.py,shapes-sub32
shark-fin-sub32,symbol,shark-fin-sub32,False,1,fail,../../model/icons/symbol/shark_fin_sub32_32524ca1_aaf5_42f1_a415_bf402a062588.py,
shield-3bbd3635-sub32,side,shield-3bbd3635-sub32,False,1,fail,../../model/icons/sub/shield_3bbd3635_sub32_3bbd3635_ed19_4db8_953f_adcc7ed97b05.py,
shield-check-sub32,side,shield-check-sub32,False,6,fail,../../model/icons/sub/shield_check_sub32_35439928_bf3d_41d0_ac20_63c8b05f2354.py,
shield-star-sub32,side,shield-star-sub32,False,6,fail,../../model/icons/sub/shield_star_sub32_60d67027_c2f9_4f11_b004_21bd27fe11f2.py,
shield-sub32,side,shield-sub32,True,6,fail,../../model/icons/sub/shield_sub32_0fa98a0f_6de4_4ade_b905_178ec453bc23.py,shield-sub32-symbol
shield-sub32,symbol,shield-sub32-symbol,True,9,fail,../../model/icons/symbol/shield_sub32_symbol_0fa98a0f_6de4_4ade_b905_178ec453bc23.py,shield-sub32
shield-with-checkmark-sub32,side,shield-with-checkmark-sub32,False,2,pass,../../model/icons/sub/shield_with_checkmark_sub32_f74d3a61_6cdb_4466_9ed1_fcbbfdf8835a.py,
shinto-torii-gate-sub32-v2,symbol,shinto-torii-gate-sub32-v2,False,1,pass,../../model/icons/symbol/shinto_torii_gate_sub32_v2_348b2ccc_38d8_4cd8_8990_df8ed5666e89.py,
ship-transportation-sub32,symbol,ship-transportation-sub32,False,1,fail,../../model/icons/symbol/ship_transportation_sub32_8d5fe550_1dfa_4180_b3f3_18aa73106ce5.py,
shipment-delivery-sub32,side,shipment-delivery-sub32,False,1,fail,../../model/icons/sub/shipment_delivery_sub32_8a2c341f_4bcd_442f_bcb0_58b566bc0857.py,
shipping-delivery-truck-sub32,side,shipping-delivery-truck-sub32,False,2,fail,../../model/icons/sub/shipping_delivery_truck_sub32_ee45281c_9d60_448b_b6b0_b5db76f72c3b.py,
ships-anchor-sub32,symbol,ships-anchor-sub32,False,1,fail,../../model/icons/symbol/ships_anchor_sub32_034b7012_646c_415d_b54b_2efd12d0ccce.py,
ships-wheel-sub32,symbol,ships-wheel-sub32,False,1,fail,../../model/icons/symbol/ships_wheel_sub32_a676273a_7f74_45e5_bb3f_516f79e9941a.py,
shirt-width-content-sub32,symbol,shirt-width-content-sub32,False,1,fail,../../model/icons/symbol/shirt_width_content_sub32_209827a6_da89_4cf7_a37d_a474d679eb0b.py,
shop-shopping-sub32,symbol,shop-shopping-sub32,False,1,fail,../../model/icons/symbol/shop_shopping_sub32_36560de1_1707_4464_8a11_ce1847210523.py,
shop-sub32,side,shop-sub32,False,2,fail,../../model/icons/sub/shop_sub32_0f2a4c7f_e2ba_49a8_9de9_86dd5ecb7dca.py,
shopping-bag-1b586bc1-sub32,side,shopping-bag-1b586bc1-sub32,True,3,fail,../../model/icons/sub/shopping_bag_1b586bc1_sub32_1b586bc1_bc24_4649_9d1f_2c9c15a8444b.py,shopping-bag-1b586bc1-sub32-symbol
shopping-bag-1b586bc1-sub32,symbol,shopping-bag-1b586bc1-sub32-symbol,True,1,fail,../../model/icons/symbol/shopping_bag_1b586bc1_sub32_symbol_1b586bc1_bc24_4649_9d1f_2c9c15a8444b.py,shopping-bag-1b586bc1-sub32
shopping-basket-sub32,side,shopping-basket-sub32,False,2,fail,../../model/icons/sub/shopping_basket_sub32_661269e3_4651_4b14_9a50_0909d2b863c5.py,
shopping-cart-left-handle-sub32,side,shopping-cart-left-handle-sub32,False,1,fail,../../model/icons/sub/shopping_cart_left_handle_sub32_ddf04c55_ea1f_4ecd_932d_d90c57f04ad7.py,
shuffle-sub32,side,shuffle-sub32,False,1,pass,../../model/icons/sub/shuffle_sub32_5d51dd05_eb69_498a_8a9c_a2c5b97155a3.py,
side-text-03f5123c-sub32,side,side-text-03f5123c-sub32,False,1,pass,../../model/icons/sub/side_text_03f5123c_sub32.py,
side-text-0f609222-sub32,side,side-text-0f609222-sub32,False,1,pass,../../model/icons/sub/side_text_0f609222_sub32.py,
side-text-1f79a929-sub32,side,side-text-1f79a929-sub32,False,1,pass,../../model/icons/sub/side_text_1f79a929_sub32.py,
side-text-259c0878-sub32,side,side-text-259c0878-sub32,False,1,fail,../../model/icons/sub/side_text_259c0878_sub32.py,
side-text-2f9175d4-sub32,side,side-text-2f9175d4-sub32,False,1,pass,../../model/icons/sub/side_text_2f9175d4_sub32.py,
side-text-3f56ca0b-sub32,side,side-text-3f56ca0b-sub32,False,1,pass,../../model/icons/sub/side_text_3f56ca0b_sub32.py,
side-text-4fd52187-sub32,side,side-text-4fd52187-sub32,False,3,fail,../../model/icons/sub/side_text_4fd52187_sub32.py,
side-text-5d129d3a-sub32,side,side-text-5d129d3a-sub32,False,1,pass,../../model/icons/sub/side_text_5d129d3a_sub32.py,
side-text-64a2b4af-sub32,side,side-text-64a2b4af-sub32,False,1,pass,../../model/icons/sub/side_text_64a2b4af_sub32.py,
side-text-77375878-sub32,side,side-text-77375878-sub32,False,1,pass,../../model/icons/sub/side_text_77375878_sub32.py,
side-text-bfdb8de9-sub32,side,side-text-bfdb8de9-sub32,False,2,fail,../../model/icons/sub/side_text_bfdb8de9_sub32.py,
side-text-cc92659e-sub32,side,side-text-cc92659e-sub32,False,1,pass,../../model/icons/sub/side_text_cc92659e_sub32.py,
side-text-ef2194cc-sub32,side,side-text-ef2194cc-sub32,False,1,pass,../../model/icons/sub/side_text_ef2194cc_sub32.py,
signature-sign-interface-essential-sub32,symbol,signature-sign-interface-essential-sub32,False,1,fail,../../model/icons/symbol/signature_sign_interface_essential_sub32_c8c50287_9505_4d7a_9b3a_91b9a790ffa6.py,
simple-business-briefcase-38cb7135-sub32,symbol,simple-business-briefcase-38cb7135-sub32,False,1,fail,../../model/icons/symbol/simple_business_briefcase_38cb7135_sub32_38cb7135_68c4_4289_8c9d_9ee352e263b9.py,
simple-circular-world-globe-sub32,side,simple-circular-world-globe-sub32,False,7,pass,../../model/icons/sub/simple_circular_world_globe_sub32_076f94bc_9c1a_413b_90c1_b19234a4a013.py,
simple-monthly-calendar-sub32,side,simple-monthly-calendar-sub32,False,2,pass,../../model/icons/sub/simple_monthly_calendar_sub32_a86ac0fa_cb10_444a_8f9c_cea48309d64f.py,
simple-music-headphones-sub32,side,simple-music-headphones-sub32,False,4,pass,../../model/icons/sub/simple_music_headphones_sub32_71ce4923_14d6_48ce_9ae4_686eac75200e.py,
simple-open-umbrella-sub32,symbol,simple-open-umbrella-sub32,False,2,fail,../../model/icons/symbol/simple_open_umbrella_sub32_bb6872fb_7ad7_4948_9e90_e03cf896cf9a.py,
simple-pointed-leaf-sub32,side,simple-pointed-leaf-sub32,True,4,pass,../../model/icons/sub/simple_pointed_leaf_sub32_22414346_0020_458d_ad22_4abbe71e3369.py,simple-pointed-leaf-sub32-symbol
simple-pointed-leaf-sub32,symbol,simple-pointed-leaf-sub32-symbol,True,4,pass,../../model/icons/symbol/simple_pointed_leaf_sub32_symbol_22414346_0020_458d_ad22_4abbe71e3369.py,simple-pointed-leaf-sub32
single-roasted-coffee-bean-sub32,symbol,single-roasted-coffee-bean-sub32,False,1,fail,../../model/icons/symbol/single_roasted_coffee_bean_sub32_49c7ba4a_3465_4f47_bc5e_ebc126adebb0.py,
single-tail-award-badge-sub32,side,single-tail-award-badge-sub32,True,13,fail,../../model/icons/sub/single_tail_award_badge_sub32_4e2ed51b_8309_4e10_861b_a51459770e84.py,single-tail-award-badge-sub32-symbol
single-tail-award-badge-sub32,symbol,single-tail-award-badge-sub32-symbol,True,2,fail,../../model/icons/symbol/single_tail_award_badge_sub32_symbol_4e2ed51b_8309_4e10_861b_a51459770e84.py,single-tail-award-badge-sub32
sitting-cat-side-view-sub32-v2,side,sitting-cat-side-view-sub32-v2,False,2,pass,../../model/icons/sub/sitting_cat_side_view_sub32_v2_58377584_5a28_47bf_954d_6f0f493ca1fb.py,
six-dot-drag-handle-sub32,symbol,six-dot-drag-handle-sub32,False,1,fail,../../model/icons/symbol/six_dot_drag_handle_sub32_b1a71762_cfed_4c31_8dc5_4cfaea8d5909.py,
six-lobed-cog-66a27160-f0ef-48c6-8ce3-c2ea9255ad5b-sub32-v2,side,six-lobed-cog-66a27160-f0ef-48c6-8ce3-c2ea9255ad5b-sub32-v2,True,1,pass,../../model/icons/sub/six_lobed_cog_66a27160_f0ef_48c6_8ce3_c2ea9255ad5b_sub32_v2_66a27160_f0ef_48c6_8ce3_c2ea9255ad5b.py,six-lobed-cog-66a27160-f0ef-48c6-8ce3-c2ea9255ad5b-sub32-v2-symbol
six-lobed-cog-66a27160-f0ef-48c6-8ce3-c2ea9255ad5b-sub32-v2,symbol,six-lobed-cog-66a27160-f0ef-48c6-8ce3-c2ea9255ad5b-sub32-v2-symbol,True,15,pass,../../model/icons/symbol/six_lobed_cog_66a27160_f0ef_48c6_8ce3_c2ea9255ad5b_sub32_v2_symbol_66a27160_f0ef_48c6_8ce3_c2ea9255ad5b.py,six-lobed-cog-66a27160-f0ef-48c6-8ce3-c2ea9255ad5b-sub32-v2
six-tooth-gear-fcd99980-17d1-4b09-be6c-5d3d4bfc0c24-sub32,side,six-tooth-gear-fcd99980-17d1-4b09-be6c-5d3d4bfc0c24-sub32,True,1,pass,../../model/icons/sub/six_tooth_gear_fcd99980_17d1_4b09_be6c_5d3d4bfc0c24_sub32_fcd99980_17d1_4b09_be6c_5d3d4bfc0c24.py,six-tooth-gear-fcd99980-17d1-4b09-be6c-5d3d4bfc0c24-sub32-symbol
six-tooth-gear-fcd99980-17d1-4b09-be6c-5d3d4bfc0c24-sub32,symbol,six-tooth-gear-fcd99980-17d1-4b09-be6c-5d3d4bfc0c24-sub32-symbol,True,15,pass,../../model/icons/symbol/six_tooth_gear_fcd99980_17d1_4b09_be6c_5d3d4bfc0c24_sub32_symbol_fcd99980_17d1_4b09_be6c_5d3d4bfc0c24.py,six-tooth-gear-fcd99980-17d1-4b09-be6c-5d3d4bfc0c24-sub32
skate-1-sub32,symbol,skate-1-sub32,False,1,pass,../../model/icons/symbol/skate_1_sub32_77e5b55a_d6f9_48ba_b7e0_1e1880592f39.py,
skate-sub32,symbol,skate-sub32,False,1,fail,../../model/icons/symbol/skate_sub32_76c38c7b_cbba_4778_a811_f79c71a23620.py,
skateboard-diagonal-sub32,symbol,skateboard-diagonal-sub32,False,1,fail,../../model/icons/symbol/skateboard_diagonal_sub32_52c33a78_abee_41dd_9464_8dd7be126a9c.py,
ski-jumping-sub32,symbol,ski-jumping-sub32,False,1,fail,../../model/icons/symbol/ski_jumping_sub32_2ad6ecb9_65ae_41f6_a0c3_fd3e57b60034.py,
skull-1-sub32,side,skull-1-sub32,True,1,fail,../../model/icons/sub/skull_1_sub32_43ebe571_7748_45bd_9b7e_bba72b5f6a14.py,skull-1-sub32-symbol
skull-1-sub32,symbol,skull-1-sub32-symbol,True,16,fail,../../model/icons/symbol/skull_1_sub32_symbol_43ebe571_7748_45bd_9b7e_bba72b5f6a14.py,skull-1-sub32
skull-cb2b2f08-sub32,side,skull-cb2b2f08-sub32,False,28,fail,../../model/icons/sub/skull_cb2b2f08_sub32_cb2b2f08_6efa_4f5e_836a_62b022c55138.py,
skull-sub32,side,skull-sub32,True,1,fail,../../model/icons/sub/skull_sub32_7b01deac_dd2c_4265_92f5_d17735f0c07e.py,skull-sub32-symbol
skull-sub32,symbol,skull-sub32-symbol,True,10,fail,../../model/icons/symbol/skull_sub32_symbol_7b01deac_dd2c_4265_92f5_d17735f0c07e.py,skull-sub32
skull-with-crossed-bones-sub32,symbol,skull-with-crossed-bones-sub32,False,6,fail,../../model/icons/symbol/skull_with_crossed_bones_sub32_bb0c2575_3757_4901_bb6b_1d9b04b3a433.py,
sledding-person-sub32,symbol,sledding-person-sub32,False,1,fail,../../model/icons/symbol/sledding_person_sub32_d6bf82b5_b45d_4650_80db_680bfbec97fe.py,
slender-pear-shaped-vase-sub32,symbol,slender-pear-shaped-vase-sub32,False,2,fail,../../model/icons/symbol/slender_pear_shaped_vase_sub32_cd5f7537_8a7a_4054_b479_eedbb6a2ed1e.py,
slice-sub32,side,slice-sub32,False,1,fail,../../model/icons/sub/slice_sub32_a004a57a_6eea_490b_8683_cc169050a26a.py,
slider-sub32,symbol,slider-sub32,False,1,fail,../../model/icons/symbol/slider_sub32_deca21f2_e97c_497e_b7e0_b915823149ae.py,
slipping-figure-sub32,symbol,slipping-figure-sub32,False,1,fail,../../model/icons/symbol/slipping_figure_sub32_e57a8798_e336_4231_a2ff_19c5a3653fb7.py,
slot-machine-sub32,symbol,slot-machine-sub32,False,1,pass,../../model/icons/symbol/slot_machine_sub32_4398fcae_6165_43b0_ba6a_29de2bb44558.py,
small-delivery-truck-sub32,symbol,small-delivery-truck-sub32,False,2,fail,../../model/icons/symbol/small_delivery_truck_sub32_1cc6a052_bd85_4786_ad57_af8947d75c17.py,
smart-car-wi-fi-connection-solo-profile32,side,smart-car-wi-fi-connection-solo-profile32,False,1,fail,../../model/icons/sub/smart_car_wi_fi_connection_solo_profile32_f59286ba_b86a_4e53_9fe0_93f931efec10.py,
