kind,id,old_concept,categories,position,main_prefix,main_ids,main_concepts,sub_tail,sub_ids,sub_concepts
side,c5b95603-1163-4ea7-b4df-bb3dfe7ebetr,rating star remove,rating side-combination top-right,tr,c5b95603-1163-4ea7-,c5b95603-1163-4ea7-85f6-90c9f169e889,star,b4df-bb3dfe7ebe,8fece960-4425-489e-b4df-bb3dfe7ebe00,circle remove
side,c6ad2876-4c17-480f-a73b-c30026b91fbl,fuel pump reload,transportation side-combination bottom-left,bl,c6ad2876-4c17-480f-,c6ad2876-4c17-480f-888d-091722c8b41f,gas pump,a73b-c30026b91f,dde1b901-7c31-4ac2-a73b-c30026b91f62,arrows spin
side,c6c676da-c886-4787-9646-c1852d270ebr,coding apps website web form profile picture attachment male,interface-essential side-combination bottom-right,br,c6c676da-c886-4787-,c6c676da-c886-4787-803f-c5126fbd94b0,square man,9646-c1852d270e,55bd9f6e-12a9-4d3a-9646-c1852d270efe,attached file
side,c6c676da-c886-4787-98aa-6e9e8e9481br,coding apps website web form profile picture upload male,interface-essential side-combination bottom-right,br,c6c676da-c886-4787-,c6c676da-c886-4787-803f-c5126fbd94b0,square man,98aa-6e9e8e9481,e3d7b5b6-09dd-4914-98aa-6e9e8e9481e4,arrow thick top
side,c7057010-1ccf-4037-a35c-0902119d67br,blood types 2,health side-combination bottom-right,br,c7057010-1ccf-4037-,c7057010-1ccf-4037-af1c-c4dc9e547fff,drop,a35c-0902119d67,7adfa015-1e70-4aa5-a35c-0902119d672c,circle plus minus
side,c77144a9-35d2-4377-9484-ad9b419082ri,call forwarding outgoing 1,phones side-combination right,ri,c77144a9-35d2-4377-,c77144a9-35d2-4377-bddd-6845d3a0bbad,phone vertical,9484-ad9b419082,90afee1d-c8d3-4450-9484-ad9b41908249,circle arrow right
side,c824bba6-97fc-5703-a3cb-caa71cc3b5tr,dentistry tooth check,health side-combination top-right,tr,c824bba6-97fc-5703-,c824bba6-97fc-5703-b191-38a9a062efc1,tooth,a3cb-caa71cc3b5,9990b35d-e41d-404f-a3cb-caa71cc3b51f,circle check
side,c8899ba6-e13e-4737-b659-3f2fbd11c0br,pet shopping basket,pets side-combination bottom-right,br,c8899ba6-e13e-4737-,c8899ba6-e13e-4737-8649-8b2ebdeeeb9f,basket,b659-3f2fbd11c0,162eae61-5c7a-4f66-b659-3f2fbd11c0a5,paw print
side,c8b65f49-0e5b-4534-990d-dd252676e0br,renewable energy eco barrel,ecology side-combination bottom-right,br,c8b65f49-0e5b-4534-,c8b65f49-0e5b-4534-868c-8b84183e9d36,barrel,990d-dd252676e0,1157517b-90dd-480d-990d-dd252676e00e,leaf right
side,c9fc1e73-299a-4164-a337-c2575e324btr,dating smartphone woman,romance side-combination top-right,tr,c9fc1e73-299a-4164-,c9fc1e73-299a-4164-b9c1-efd780db953d,mobile phone woman,a337-c2575e324b,0104273d-3559-4788-a337-c2575e324bb8,heart
side,ca0b86cd-f823-4251-ac20-63c8b05f23br,technology privacy consent profile lock shield,technology side-combination bottom-right,br,ca0b86cd-f823-4251-,ca0b86cd-f823-4251-8d27-7775eddb1f7a,lock person,ac20-63c8b05f23,35439928-bf3d-41d0-ac20-63c8b05f2354,shield check
side,ca616303-2772-470a-9745-85276a8b9btr,uv high,weather side-combination top-right,tr,ca616303-2772-470a-,ca616303-2772-470a-8741-d8743a502817,rectangle uv high,9745-85276a8b9b,48a70f65-2f7b-43c5-9745-85276a8b9bff,circle uv
side,ca791817-3557-5e40-b9c9-eae240f9d5br,cannabis extract oil 1,cannabis side-combination bottom-right,br,ca791817-3557-5e40-,ca791817-3557-5e40-ac57-04c27dd3e3c9,color picker,b9c9-eae240f9d5,219ceabe-349a-4492-b9c9-eae240f9d5c9,cannabis
side,cb1286a7-3505-4678-a0b8-bb7f432054br,coding apps website web dev browser lock,websites side-combination bottom-right,br,cb1286a7-3505-4678-,cb1286a7-3505-4678-8e82-0111af579a89,ui webpage code,a0b8-bb7f432054,386cb547-821f-4d23-a0b8-bb7f43205473,lock
side,cb31f82f-04cc-5b5e-897e-de17aaf87cbr,car engine 11,transportation side-combination bottom-right,br,cb31f82f-04cc-5b5e-,cb31f82f-04cc-5b5e-8492-d904e860c398,car engine,897e-de17aaf87c,661caf54-eac9-4e44-897e-de17aaf87c39,flash
side,cb31f82f-04cc-5b5e-8b04-14185894b5br,car engine 9,transportation side-combination bottom-right,br,cb31f82f-04cc-5b5e-,cb31f82f-04cc-5b5e-8492-d904e860c398,car engine,8b04-14185894b5,5abebadf-07cc-4dfe-8b04-14185894b503,search
side,cb43ab14-fd5f-484f-9745-85276a8b9btr,uv medium 1,weather side-combination top-right,tr,cb43ab14-fd5f-484f-,cb43ab14-fd5f-484f-84c3-10dcc97db754,rectangle uv medium 1,9745-85276a8b9b,48a70f65-2f7b-43c5-9745-85276a8b9bff,circle uv
side,cb6d4791-374d-48bd-a664-4ae3e56c83bl,blackmail men nude,crime side-combination bottom-left,bl,cb6d4791-374d-48bd-,cb6d4791-374d-48bd-942d-4c57ef0d8eb0,men nude,a664-4ae3e56c83,563b0b14-308a-4b0a-a664-4ae3e56c8366,circle dollar
side,cb85044f-327b-4e51-98bb-b90c403098br,food allegic daily milk product 3,food side-combination bottom-right,br,cb85044f-327b-4e51-,cb85044f-327b-4e51-b138-6ce8832a4242,cow,98bb-b90c403098,42f29bd3-1507-484e-98bb-b90c40309892,warning triangle
side,cb85044f-327b-4e51-b13a-e0950315fctr,range cow 1,farming side-combination top-right,tr,cb85044f-327b-4e51-,cb85044f-327b-4e51-b138-6ce8832a4242,cow,b13a-e0950315fc,5ae6e559-27d0-490b-b13a-e0950315fc03,house
side,cbadf384-f227-495e-a858-53d1cdc716br,ai settings robot,artificial-intelligence side-combination bottom-right,br,cbadf384-f227-495e-,cbadf384-f227-495e-8017-d7e7ebdf0faa,cog,a858-53d1cdc716,8c1610b9-bbb1-4bc2-a858-53d1cdc71603,robot
side,cbfd6a0a-0e36-4503-972d-7983402b29br,laboratory drug file,health side-combination bottom-right,br,cbfd6a0a-0e36-4503-,cbfd6a0a-0e36-4503-837e-f57c208d8aa3,clipboard,972d-7983402b29,f1cab2ea-f7f8-47a0-972d-7983402b29a8,beaker
side,cbfd6a0a-0e36-4503-9a90-d17374c480br,insert column from clipboard,interface-essential side-combination bottom-right,br,cbfd6a0a-0e36-4503-,cbfd6a0a-0e36-4503-837e-f57c208d8aa3,clipboard,9a90-d17374c480,dfeadfd1-5e80-4042-9a90-d17374c480dc,column selected single 1
side,cbfd6a0a-0e36-4503-9ed1-fcbbfdf883br,insurance document clipboard,health side-combination bottom-right,br,cbfd6a0a-0e36-4503-,cbfd6a0a-0e36-4503-837e-f57c208d8aa3,clipboard,9ed1-fcbbfdf883,f74d3a61-6cdb-4466-9ed1-fcbbfdf8835a,protection shield
side,cbfd6a0a-0e36-4503-a4ad-c70db66b24br,drugs medicine info,health side-combination bottom-right,br,cbfd6a0a-0e36-4503-,cbfd6a0a-0e36-4503-837e-f57c208d8aa3,clipboard,a4ad-c70db66b24,6cb102ae-38d0-4d2c-a4ad-c70db66b2436,pill
side,cbfd6a0a-0e36-4503-b070-a76778b76fbr,insert row from clipboard,interface-essential side-combination bottom-right,br,cbfd6a0a-0e36-4503-,cbfd6a0a-0e36-4503-837e-f57c208d8aa3,clipboard,b070-a76778b76f,cefcc910-8ac2-4c6f-b070-a76778b76fe6,column selected single
side,cbfd6a0a-0e36-4503-b597-92da304458bl,helmet task,business side-combination bottom-left,bl,cbfd6a0a-0e36-4503-,cbfd6a0a-0e36-4503-837e-f57c208d8aa3,clipboard,b597-92da304458,91baab07-2434-44bf-b597-92da30445815,safety helmet mine
side,cbffa972-bda1-56ed-9217-7031427f5fbr,customer relationship management list document,business side-combination bottom-right,br,cbffa972-bda1-56ed-,cbffa972-bda1-56ed-9c77-cf75b93eefd1,task list plain,9217-7031427f5f,1e82d117-570c-41ee-9217-7031427f5fea,cog
side,cc148a92-78bb-4ed3-a7c1-7d22f0de49br,medical data grahp cross,health side-combination bottom-right,br,cc148a92-78bb-4ed3-,cc148a92-78bb-4ed3-b783-966e15fc0537,file data graph,a7c1-7d22f0de49,4e6c72ac-9782-4bd5-a7c1-7d22f0de49cc,medical cross
side,cc1e2dbd-292e-42fa-b6e1-870a15b50bbo,beacon remote house,technology side-combination bottom,bo,cc1e2dbd-292e-42fa-,cc1e2dbd-292e-42fa-a1c7-f4605f4b7b93,house,b6e1-870a15b50b,46d6bfb6-5e8d-4747-b6e1-870a15b50b92,beacon remote
side,cc77c5d4-e677-4035-b9c9-eae240f9d5br,cannabis medicine 2,cannabis side-combination bottom-right,br,cc77c5d4-e677-4035-,cc77c5d4-e677-4035-ac40-044a629c6fa9,pill,b9c9-eae240f9d5,219ceabe-349a-4492-b9c9-eae240f9d5c9,cannabis
side,cc960189-a462-5d65-90b7-a6ee581341tr,dating chat man,romance side-combination top-right,tr,cc960189-a462-5d65-,cc960189-a462-5d65-96ac-89cc2dd7ac4a,man,90b7-a6ee581341,2a3f04f0-a404-41db-90b7-a6ee5813413b,messages bubble round heart
side,ccabab03-0d95-4343-897e-de17aaf87cbr,fantasy medieval roleplay game defensive property shock lightning sap,video-games side-combination bottom-right,br,ccabab03-0d95-4343-,ccabab03-0d95-4343-affe-80e83e72cb24,shield,897e-de17aaf87c,661caf54-eac9-4e44-897e-de17aaf87c39,flash
side,ccabab03-0d95-4343-96bc-40dfa018e3br,fantasy medieval roleplay game defensive property burn fire ignite,war side-combination bottom-right,br,ccabab03-0d95-4343-,ccabab03-0d95-4343-affe-80e83e72cb24,shield,96bc-40dfa018e3,,
side,ccabab03-0d95-4343-ae1a-a259c8c619br,fantasy medieval roleplay game defensive property water wet,video-games side-combination bottom-right,br,ccabab03-0d95-4343-,ccabab03-0d95-4343-affe-80e83e72cb24,shield,ae1a-a259c8c619,01d89380-da3f-4d8c-ae1a-a259c8c619ae,drop
side,cd0aa2ec-ca07-513d-b004-21bd27fe11br,dog cop badge,animals side-combination bottom-right,br,cd0aa2ec-ca07-513d-,cd0aa2ec-ca07-513d-88f0-0566b2c9e3a4,dog,b004-21bd27fe11,60d67027-c2f9-4f11-b004-21bd27fe11f2,shield star
side,cd3023f2-6462-458d-8410-7cd5b4fdafbr,technology privacy location access smartphone lock,technology side-combination bottom-right,br,cd3023f2-6462-458d-,cd3023f2-6462-458d-9f32-0ee54bf229c9,mobile phone pin,8410-7cd5b4fdaf,ed0c948e-0d83-4215-8410-7cd5b4fdaf4d,check lock
side,cd308a08-5d16-5ba7-96bc-40dfa018e3br,hot yoga stand,sports side-combination bottom-right,br,cd308a08-5d16-5ba7-,cd308a08-5d16-5ba7-ba3b-4c7cff751329,yoga tree pose,96bc-40dfa018e3,,
side,cd9ddfe2-dfc2-5c87-96bc-40dfa018e3br,fantasy medieval roleplay game defensive property burn fire ignite,war side-combination bottom-right,br,cd9ddfe2-dfc2-5c87-,cd9ddfe2-dfc2-5c87-aa38-d1de45646346,shield,96bc-40dfa018e3,,
side,ce1ed58e-e672-4d3c-a664-4ae3e56c83bl,cash payment coin 1,payments side-combination bottom-left,bl,ce1ed58e-e672-4d3c-,ce1ed58e-e672-4d3c-afbe-79946ffec09f,hand,a664-4ae3e56c83,563b0b14-308a-4b0a-a664-4ae3e56c8366,circle dollar
side,ce8e18cb-9215-42b4-8a28-7672b73847tr,financial data stolen 1,crime side-combination top-right,tr,ce8e18cb-9215-42b4-,ce8e18cb-9215-42b4-8bc1-1f1fc2a0437d,dollar bill,8a28-7672b73847,fd80bcd7-73ab-4b8e-8a28-7672b7384731,hook
side,cefdcc61-2ed2-5460-ae5f-b81294c4fbtr,design helmet circinus,business side-combination top-right,tr,cefdcc61-2ed2-5460-,cefdcc61-2ed2-5460-9530-e110178b2c81,safety helmet mine,ae5f-b81294c4fb,be9f8244-ccfa-43c2-ae5f-b81294c4fbd1,circinus
side,cfeb8507-5e5b-46a9-9484-ad9b419082ri,call forwarding outgoing 1,phones side-combination right,ri,cfeb8507-5e5b-46a9-,cfeb8507-5e5b-46a9-af59-f98caa686202,phone vertical,9484-ad9b419082,90afee1d-c8d3-4450-9484-ad9b41908249,circle arrow right
side,d02de897-e58a-41e5-863b-30511134cdtl,ice road,weather side-combination top-left,tl,d02de897-e58a-41e5-,d02de897-e58a-41e5-bf4c-96ad0e8cd1f5,pickup truck,863b-30511134cd,360fc91b-24b0-485d-863b-30511134cdd1,snowflake 1
side,d086c10f-0b2d-5c5c-87eb-16a4c14d3ari,air purifier 4,ecology side-combination right,ri,d086c10f-0b2d-5c5c-,d086c10f-0b2d-5c5c-ac97-b1da86847d8f,mobile phone,87eb-16a4c14d3a,bfffa211-4688-49bd-87eb-16a4c14d3a9b,wind
side,d086c10f-0b2d-5c5c-a779-46135c16e4ri,air purifier 4,ecology side-combination right,ri,d086c10f-0b2d-5c5c-,d086c10f-0b2d-5c5c-ac97-b1da86847d8f,mobile phone,a779-46135c16e4,22ebeb63-e3c2-4cdd-a779-46135c16e412,wind
side,d10f1e5a-a22b-515b-a858-53d1cdc716tr,ai navigation robot,artificial-intelligence side-combination top-right,tr,d10f1e5a-a22b-515b-,d10f1e5a-a22b-515b-9731-8a58e4e155be,pin,a858-53d1cdc716,8c1610b9-bbb1-4bc2-a858-53d1cdc71603,robot
side,d12b5c6d-5cff-4f23-8833-a4322d4cbdbr,touchpad 1,computers side-combination bottom-right,br,d12b5c6d-5cff-4f23-,d12b5c6d-5cff-4f23-9893-76defe7ca390,app window wifi,8833-a4322d4cbd,82734f7a-f16b-4ab7-8833-a4322d4cbd4b,hand point
side,d1b68996-9303-5ddf-8d66-219feaafectr,crypto close up chat user closeup conversation woman,finance side-combination top-right,tr,d1b68996-9303-5ddf-,d1b68996-9303-5ddf-a1d9-7855e2a05442,woman,8d66-219feaafec,692b5811-84ae-4db0-8d66-219feaafec3e,messages bubble square  bitcoin
side,d1bd5949-e22e-4d27-96bc-40dfa018e3br,fantasy medieval roleplay game defensive property burn fire ignite,war side-combination bottom-right,br,d1bd5949-e22e-4d27-,d1bd5949-e22e-4d27-a775-87a0d0628b3c,shield,96bc-40dfa018e3,,
side,d1c4154e-8c68-4782-a50b-2dd50dab7cbr,insurance document edit,health side-combination bottom-right,br,d1c4154e-8c68-4782-,d1c4154e-8c68-4782-9c5a-e5c81055a594,file with shield plus,a50b-2dd50dab7c,4c398c0b-71ae-4681-a50b-2dd50dab7c0f,pencil
side,d25c33da-4da4-43a0-9744-eb671dd3a3tr,shopping skip advertising player,business side-combination top-right,tr,d25c33da-4da4-43a0-,d25c33da-4da4-43a0-892a-4ffe04b44959,square button next,9744-eb671dd3a3,ca2240b7-6de4-4755-9744-eb671dd3a3a2,badge exclamation mark
side,d2f14f75-1ec0-41b0-944a-4e852904bbbr,bubble tea lover,drinks side-combination bottom-right,br,d2f14f75-1ec0-41b0-,d2f14f75-1ec0-41b0-83b6-100d1dcb63ea,bubble tea heart,944a-4e852904bb,35f09f7d-689b-4b3c-944a-4e852904bb48,three circles
side,d38332cc-ed3e-4e29-9263-81694d1f2fbr,calendar medicine 3,health side-combination bottom-right,br,d38332cc-ed3e-4e29-,d38332cc-ed3e-4e29-835b-f24fbd23eb07,calendar check,9263-81694d1f2f,11cb9f08-b025-4d80-9263-81694d1f2f6b,pill
side,d38332cc-ed3e-4e29-968f-13c9b79fbbbr,calendar medicine 3,health side-combination bottom-right,br,d38332cc-ed3e-4e29-,d38332cc-ed3e-4e29-835b-f24fbd23eb07,calendar check,968f-13c9b79fbb,23650838-a114-42c4-968f-13c9b79fbbd0,pill
side,d38332cc-ed3e-4e29-a4ad-c70db66b24br,calendar medicine 3,health side-combination bottom-right,br,d38332cc-ed3e-4e29-,d38332cc-ed3e-4e29-835b-f24fbd23eb07,calendar check,a4ad-c70db66b24,6cb102ae-38d0-4d2c-a4ad-c70db66b2436,pill
side,d3c5d63d-804f-4be5-8dfb-01e3bb127cbr,ticket remove,wayfinding side-combination bottom-right,br,d3c5d63d-804f-4be5-,d3c5d63d-804f-4be5-8482-c41707c7a1f1,ticket,8dfb-01e3bb127c,ab7a719f-7c4a-4ed8-8dfb-01e3bb127cb4,circle minus
side,d3c5d63d-804f-4be5-931b-0d558dad49br,ticket add,entertainment side-combination bottom-right,br,d3c5d63d-804f-4be5-,d3c5d63d-804f-4be5-8482-c41707c7a1f1,ticket,931b-0d558dad49,c4d23011-c558-4522-931b-0d558dad4995,circle add
side,d3c5d63d-804f-4be5-9f87-f3b69a27f2br,ticket clock,wayfinding side-combination bottom-right,br,d3c5d63d-804f-4be5-,d3c5d63d-804f-4be5-8482-c41707c7a1f1,ticket,9f87-f3b69a27f2,282df875-ad80-4f27-9f87-f3b69a27f229,clock
side,d3c5d63d-804f-4be5-a3cb-caa71cc3b5br,ticket check,wayfinding side-combination bottom-right,br,d3c5d63d-804f-4be5-,d3c5d63d-804f-4be5-8482-c41707c7a1f1,ticket,a3cb-caa71cc3b5,9990b35d-e41d-404f-a3cb-caa71cc3b51f,circle check
side,d3c5d63d-804f-4be5-a406-ef7c11b299br,soccer match ticket 2,sports side-combination bottom-right,br,d3c5d63d-804f-4be5-,d3c5d63d-804f-4be5-8482-c41707c7a1f1,ticket,a406-ef7c11b299,4be75ff3-2cc9-4492-a406-ef7c11b29925,ball
side,d3c5d63d-804f-4be5-a664-4ae3e56c83br,ticket pay cash,wayfinding side-combination bottom-right,br,d3c5d63d-804f-4be5-,d3c5d63d-804f-4be5-8482-c41707c7a1f1,ticket,a664-4ae3e56c83,563b0b14-308a-4b0a-a664-4ae3e56c8366,circle dollar
side,d3ecca37-3959-4782-84a4-6416eb861ebr,vegan vegetarian food dome,food side-combination bottom-right,br,d3ecca37-3959-4782-,d3ecca37-3959-4782-b322-c4b93929d415,tray,84a4-6416eb861e,4a47df00-a455-41d9-84a4-6416eb861ee6,leaf
side,d3ecca37-3959-4782-a53b-be10293087br,food delivery restaurant location,food side-combination bottom-right,br,d3ecca37-3959-4782-,d3ecca37-3959-4782-b322-c4b93929d415,tray,a53b-be10293087,76f7fdb5-5122-45e4-a53b-be1029308735,pin
side,d40ae4d7-e128-56bc-85ec-2fd6000447br,database sync,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,85ec-2fd6000447,6f318fe0-f892-436c-85ec-2fd600044785,sync arrow
side,d40ae4d7-e128-56bc-879a-5477d3e84ebr,database question,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,879a-5477d3e84e,c356687a-8779-4296-879a-5477d3e84e2f,circle question
side,d40ae4d7-e128-56bc-897e-de17aaf87cbr,amazon dynamo power,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,897e-de17aaf87c,661caf54-eac9-4e44-897e-de17aaf87c39,flash
side,d40ae4d7-e128-56bc-8ad0-0d51c15807bl,database helmet,business side-combination bottom-left,bl,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,8ad0-0d51c15807,d5b67122-8eaa-475e-8ad0-0d51c15807ab,helmet
side,d40ae4d7-e128-56bc-8b09-653917d044br,ai database spark,artificial-intelligence side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,8b09-653917d044,02f35c24-75e1-42ed-8b09-653917d04439,spark
side,d40ae4d7-e128-56bc-8bb3-41d6a1fb33br,database disable,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,8bb3-41d6a1fb33,ea16df49-fc08-4bf0-8bb3-41d6a1fb33cf,prohitbition
side,d40ae4d7-e128-56bc-8db2-c377d1b6efbr,database search,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,8db2-c377d1b6ef,9f1aeae0-d56e-4c60-8db2-c377d1b6ef06,magnifying glass
side,d40ae4d7-e128-56bc-8dfb-01e3bb127cbr,database subtract,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,8dfb-01e3bb127c,ab7a719f-7c4a-4ed8-8dfb-01e3bb127cb4,circle minus
side,d40ae4d7-e128-56bc-9000-0d11db8aa2br,amazon document database,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,9000-0d11db8aa2,ee647811-20d2-4d87-9000-0d11db8aa255,document
side,d40ae4d7-e128-56bc-9217-7031427f5fbr,database settings,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,9217-7031427f5f,1e82d117-570c-41ee-9217-7031427f5fea,cog
side,d40ae4d7-e128-56bc-931b-0d558dad49br,database add,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,931b-0d558dad49,c4d23011-c558-4522-931b-0d558dad4995,circle add
side,d40ae4d7-e128-56bc-98b6-46d2a4e339br,casino chips double 1,entertainment side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,98b6-46d2a4e339,0f609222-6b88-41ee-98b6-46d2a4e33966,x2 (text)
side,d40ae4d7-e128-56bc-98bb-b90c403098br,database warning,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,98bb-b90c403098,42f29bd3-1507-484e-98bb-b90c40309892,warning triangle
side,d40ae4d7-e128-56bc-9bbb-bf6598cc98br,database bug,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,9bbb-bf6598cc98,9a3ccf45-79d9-442e-9bbb-bf6598cc98bf,bug
side,d40ae4d7-e128-56bc-9c62-9622160ecabr,database star,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,9c62-9622160eca,b255daf0-3adf-4238-9c62-9622160eca5c,star
side,d40ae4d7-e128-56bc-9c6f-1d635c38c9br,database server error 500,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,9c6f-1d635c38c9,5ac31eb3-78ef-42f3-9c6f-1d635c38c923,warning with 500 error
side,d40ae4d7-e128-56bc-9f3a-c893edb5e9tl,ddos attack server,crime side-combination top-left,tl,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,9f3a-c893edb5e9,a92b9733-23c6-4903-9f3a-c893edb5e9f4,bombs
side,d40ae4d7-e128-56bc-9f87-f3b69a27f2br,database clock,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,9f87-f3b69a27f2,282df875-ad80-4f27-9f87-f3b69a27f229,clock
side,d40ae4d7-e128-56bc-a0b8-bb7f432054br,database lock,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,a0b8-bb7f432054,386cb547-821f-4d23-a0b8-bb7f43205473,lock
side,d40ae4d7-e128-56bc-a2c1-7130db0c4bbr,amazon redshift data warehousing connecting,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,a2c1-7130db0c4b,cb316a68-9f9f-4995-a2c1-7130db0c4b84,share 1
side,d40ae4d7-e128-56bc-a337-c2575e324bbr,database heart,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,a337-c2575e324b,0104273d-3559-4788-a337-c2575e324bb8,heart
side,d40ae4d7-e128-56bc-a3cb-caa71cc3b5br,database check,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,a3cb-caa71cc3b5,9990b35d-e41d-404f-a3cb-caa71cc3b51f,circle check
side,d40ae4d7-e128-56bc-a400-fd2f7b20a9br,database key,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,a400-fd2f7b20a9,8d4e51db-4d2a-4285-a400-fd2f7b20a987,key
side,d40ae4d7-e128-56bc-a50b-2dd50dab7cbr,database edit,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,a50b-2dd50dab7c,4c398c0b-71ae-4681-a50b-2dd50dab7c0f,pencil
side,d40ae4d7-e128-56bc-a664-4ae3e56c83br,database cash,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,a664-4ae3e56c83,563b0b14-308a-4b0a-a664-4ae3e56c8366,circle dollar
side,d40ae4d7-e128-56bc-a858-53d1cdc716br,ai database robot,artificial-intelligence side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,a858-53d1cdc716,8c1610b9-bbb1-4bc2-a858-53d1cdc71603,robot
side,d40ae4d7-e128-56bc-aa87-6963634386br,database download,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,aa87-6963634386,9703959b-8d72-4272-aa87-6963634386ca,circle arrow down
side,d40ae4d7-e128-56bc-b065-ac0bc289a9br,amazon dynamo power,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,b065-ac0bc289a9,482239ce-8075-436a-b065-ac0bc289a949,flash
side,d40ae4d7-e128-56bc-b4df-bb3dfe7ebebr,database remove,programing side-combination bottom-right,br,d40ae4d7-e128-56bc-,d40ae4d7-e128-56bc-a8c2-ffe062e0f172,database,b4df-bb3dfe7ebe,8fece960-4425-489e-b4df-bb3dfe7ebe00,circle remove
